Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
95,5221804079,forlife36 (1/3),0,176.85,1B Salvador Perez 2B Jeff McNeil 3B Caleb Durbin C Carter Jensen OF Shohei Ohtani OF A.J. Ewing OF Brett Callahan P Blake Snell P Framber Valdez SS Bobby Witt Jr.,,Nick Gonzales,2B,2.78%,11
95,5221880663,ac919 (5/12),0,176.85,1B Michael Busch 2B Hao-Yu Lee 3B Colt Keith C Dillon Dingler OF Pete Crow-Armstrong OF Zach McKinstry OF Brett Callahan P Blake Snell P Framber Valdez SS Bobby Witt Jr.,,Jake McCarthy,OF,2.76%,7
100,5221535761,davidwinz1960 (20/20),0,176.8,1B Willson Contreras 2B Nick Sogard 3B Caleb Durbin C Mickey Gasper OF Pete Crow-Armstrong OF A.J. Ewing OF Eli White P Nolan McLean P Shota Imanaga SS Francisco Lindor,,Luisangel Acuna,SS,2.73%,2
101,5221554255,playahata1 (3/20),0,176.6,1B Jac Caglianone 2B Nick Sogard 3B Caleb Durbin C Carter Jensen OF Wilyer Abreu OF Ceddanne Rafaela OF Eli White P Blake Snell P Walker Buehler SS Bobby Witt Jr.,,Brett Sullivan,C,2.69%,7
102,5221462822,JcClark18 (14/20),0,176.4,1B Willson Contreras 2B Michael Massey 3B Caleb Durbin C Carter Jensen OF Ceddanne Rafaela OF Isaac Collins OF Kyle Isbel P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,Bryan Reynolds,OF,2.68%,0
102,5221697066,TT8607 (17/20),0,176.4,1B Jac Caglianone 2B Hao-Yu Lee 3B Kevin McGonigle C Carter Jensen OF Lawrence Butler OF Zach McKinstry OF Brett Callahan P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,Alika Williams,SS,2.65%,0
102,5221697069,TT8607 (20/20),0,176.4,1B Willson Contreras 2B Nick Sogard 3B Caleb Durbin C Carter Jensen OF Wilyer Abreu OF Isaac Collins OF Kyle Isbel P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,Fernando Tatis Jr.,OF,2.65%,2
105,5221101432,Sammy.Boy (4/20),0,176.25,1B Willson Contreras 2B Nick Sogard 3B Max Muncy C Salvador Perez OF Shohei Ohtani OF Ceddanne Rafaela OF Eli White P Shota Imanaga P Framber Valdez SS Andruw Monasterio,,Zack Gelof,OF,2.64%,3
105,5221545111,mack69 (15/20),0,176.25,1B Jac Caglianone 2B Hao-Yu Lee 3B Maikel Garcia C Salvador Perez OF Shohei Ohtani OF Isaac Collins OF Brett Callahan P Shota Imanaga P Framber Valdez SS Bobby Witt Jr.,,Ildemaro Vargas,2B,2.64%,2
107,5221256653,DrNickIsIn (14/20),0,175.85,1B Vinnie Pasquantino 2B Adael Amador 3B Caleb Durbin C Adley Rutschman OF Shohei Ohtani OF Isaac Collins OF Kyle Isbel P Blake Snell P Framber Valdez SS Bobby Witt Jr.,,Bailey Ober,P,2.61%,9.55
107,5221415678,j12forheisman (8/20),0,175.85,1B Vinnie Pasquantino 2B Hao-Yu Lee 3B Maikel Garcia C Salvador Perez OF Shohei Ohtani OF Randal Grichuk OF Isaac Collins P Blake Snell P Framber Valdez SS Bobby Witt Jr.,,Bo Bichette,3B,2.58%,5
107,5221613864,anxiousadams41 (11/20),0,175.85,1B Willson Contreras 2B Nick Sogard 3B Caleb Durbin C Salvador Perez OF Ronald Acuna Jr. OF Ceddanne Rafaela OF Eli White P Blake Snell P Framber Valdez SS Bobby Witt Jr.,,Henry Davis,C,2.58%,5
107,5221817783,Discostupendously (2/20),0,175.85,1B Willson Contreras 2B Nick Sogard 3B Caleb Durbin C Salvador Perez OF Ronald Acuna Jr. OF Ceddanne Rafaela OF Eli White P Blake Snell P Framber Valdez SS Bobby Witt Jr.,,Jordan Lawlar,OF,2.58%,0
111,5221590733,gitsum40 (1/7),0,175.8,1B Nick Sogard 2B Gleyber Torres 3B Caleb Durbin C Salvador Perez OF Pete Crow-Armstrong OF Ceddanne Rafaela OF Brett Callahan P Nolan McLean P Shota Imanaga SS Maikel Garcia,,Maikel Garcia,SS,2.58%,10
112,5220936921,walsean1 (13/20),0,175.4,1B Vinnie Pasquantino 2B Hao-Yu Lee 3B Maikel Garcia C Salvador Perez OF Shohei Ohtani OF Isaac Collins OF Brett Callahan P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,Ezequiel Tovar,SS,2.51%,4
112,5221306573,colbyhornet (13/20),0,175.4,1B Tommy White 2B Donovan Walton 3B Zack Gelof C Salvador Perez OF Pete Crow-Armstrong OF Henry Bolte OF Carlos Cortes P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,Nick Yorke,3B,2.48%,16
112,5221441508,Blankntans54,0,175.4,1B Vinnie Pasquantino 2B Adael Amador 3B Jorge Polanco C Henry Davis OF Pete Crow-Armstrong OF Andy Pages OF Michael Conforto P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,Hao-Yu Lee,3B,2.41%,19
112,5221449129,cowboys767 (18/20),0,175.4,1B Willson Contreras 2B Nick Sogard 3B Caleb Durbin C Mickey Gasper OF Shohei Ohtani OF Ceddanne Rafaela OF Brenton Doyle P Nolan McLean P Blake Snell SS Luisangel Acuna,,Munetaka Murakami,1B,2.40%,10
112,5221471533,neuens7 (2/20),0,175.4,1B Vinnie Pasquantino 2B Hao-Yu Lee 3B Maikel Garcia C Salvador Perez OF Shohei Ohtani OF Isaac Collins OF Brett Callahan P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,Willi Castro,3B,2.38%,5
112,5221592350,erik.haymon (13/20),0,175.4,1B Willson Contreras 2B Ozzie Albies 3B Caleb Durbin C Adley Rutschman OF Ceddanne Rafaela OF Mauricio Dubon OF Eli White P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,Tim Tawa,OF,2.33%,8
112,5221628506,bobloblaw7648 (2/8),0,175.4,1B Willson Contreras 2B Nick Sogard 3B Caleb Durbin C Hunter Feduccia OF Shohei Ohtani OF Ceddanne Rafaela OF Lawrence Butler P Blake Snell P Shota Imanaga SS Andruw Monasterio,,Alika Williams,2B,2.31%,0
112,5221642486,srohde001 (11/20),0,175.4,1B Jeff McNeil 2B Alika Williams 3B Maikel Garcia C Brian Serven OF Shohei Ohtani OF Lawrence Butler OF Henry Bolte P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,Connor Norby,2B,2.30%,5
112,5221785743,teddyruxpin6969 (4/5),0,175.4,1B Willson Contreras 2B Nick Sogard 3B Caleb Durbin C Mickey Gasper OF Shohei Ohtani OF Ceddanne Rafaela OF Brenton Doyle P Nolan McLean P Blake Snell SS Luisangel Acuna,,Max Clark,OF,2.28%,8
112,5221802185,HairyBacks (12/20),0,175.4,1B Willson Contreras 2B Nick Sogard 3B Caleb Durbin C Salvador Perez OF Ceddanne Rafaela OF Lawrence Butler OF Eli White P Nolan McLean P Blake Snell SS Bobby Witt Jr.,,Francisco Alvarez,C,2.28%,0
112,5221837127,neterka,0,175.4,1B Freddie Freeman 2B Nick Sogard 3B Max Muncy C Salvador Perez OF Shohei Ohtani OF Zach McKinstry OF Brett Callahan P Blake Snell P Shota Imanaga SS Jared Triolo,,Nick Yorke,1B,2.24%,16
112,5221856260,jjimka66 (11/20),0,175.4,1B Willson Contreras 2B Nick Sogard 3B Caleb Durbin C Mickey Gasper OF Shohei Ohtani OF Ceddanne Rafaela OF Mauricio Dubon P Nolan McLean P Blake Snell SS Jim Jarvis,,Brooks Lee,3B,2.24%,2
112,5221880668,ac919 (10/12),0,175.4,1B Willson Contreras 2B Nick Sogard 3B Caleb Durbin C Salvador Perez OF Ceddanne Rafaela OF Lawrence Butler OF Eli White P Nolan McLean P Blake Snell SS Bobby Witt Jr.,,Brayan Bello,P,2.21%,15.5
125,5221420459,slicknative (17/20),0,174.85,1B Willson Contreras 2B Nick Sogard 3B Caleb Durbin C Hunter Feduccia OF Shohei Ohtani OF Wilyer Abreu OF Ceddanne Rafaela P Blake Snell P Framber Valdez SS Kaelen Culpepper,,Brian Serven,C,2.20%,16
126,5221795812,JPME (16/20),0,174.8,1B Shohei Ohtani 2B Hao-Yu Lee 3B Colt Keith C Hunter Feduccia OF Andy Pages OF Zach McKinstry OF Brett Callahan P Nolan McLean P Shota Imanaga SS Kevin McGonigle,,Cole Carrigg,SS,2.20%,0
127,5221514237,jabbo123 (4/20),0,174.4,1B Jeff McNeil 2B Tommy Edman 3B Tommy White C Brian Serven OF Shohei Ohtani OF Andy Pages OF Henry Bolte P Blake Snell P Shota Imanaga SS Donovan Walton,,Alex Bregman,3B,2.13%,13
127,5221551280,Modsquad13 (1/3),0,174.4,1B Willson Contreras 2B Nick Sogard 3B Jorge Polanco C Mickey Gasper OF Shohei Ohtani OF Byron Buxton OF Ceddanne Rafaela P Blake Snell P Shota Imanaga SS Andruw Monasterio,,Marcus Semien,2B,2.13%,3
127,5221750575,TheBossinMyWorld (2/2),0,174.4,1B Shohei Ohtani 2B Jeff McNeil 3B Maikel Garcia C Carter Jensen OF Isaac Collins OF Kyle Isbel OF Brett Callahan P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,Nico Hoerner,2B,2.12%,16
127,5221834328,GameOnLetsGo (4/20),0,174.4,1B Freddie Freeman 2B Hao-Yu Lee 3B Nick Yorke C Henry Davis OF Shohei Ohtani OF Andy Pages OF Jake Mangum P Blake Snell P Shota Imanaga SS Jared Triolo,,Kevin McGonigle,3B,2.12%,21
127,5221897061,huntsaa7,0,174.4,1B Nick Yorke 2B Tommy Edman 3B Max Muncy C Salvador Perez OF Shohei Ohtani OF Zach McKinstry OF Brett Callahan P Blake Snell P Shota Imanaga SS Mookie Betts,,Cole Carrigg,OF,1.98%,0
132,5221697050,TT8607 (1/20),0,174.25,1B Jac Caglianone 2B Gleyber Torres 3B Hao-Yu Lee C Salvador Perez OF Shohei Ohtani OF Zach McKinstry OF Brett Callahan P Shota Imanaga P Framber Valdez SS Kevin McGonigle,,Manny Machado,3B,1.93%,5
133,5221791383,MEGATRONSGUN (8/20),0,173.85,1B Shohei Ohtani 2B Hao-Yu Lee 3B Max Muncy C Hunter Feduccia OF Tommy Edman OF Zach McKinstry OF Brett Callahan P Blake Snell P Framber Valdez SS Kevin McGonigle,,Luis Campusano,C,1.89%,2
133,5221815330,Swishdakyng (9/20),0,173.85,1B Shohei Ohtani 2B Jorge Polanco 3B Caleb Durbin C Drake Baldwin OF Kyle Tucker OF Zach McKinstry OF Brett Callahan P Blake Snell P Framber Valdez SS Bobby Witt Jr.,,Ty France,1B,1.77%,5
135,5221689170,cantbstopped5deuce (19/20),0,173.6,1B Willson Contreras 2B Nick Sogard 3B Caleb Durbin C Carter Jensen OF Shohei Ohtani OF Ceddanne Rafaela OF Eli White P Blake Snell P Walker Buehler SS Geraldo Perdomo,,Pedro Ramirez,3B,1.75%,2
136,5221473063,ShdwHwk (12/20),0,173.55,1B Vinnie Pasquantino 2B Jeff McNeil 3B Tommy White C Brian Serven OF Shohei Ohtani OF Henry Bolte OF Carlos Cortes P Michael Wacha P Shota Imanaga SS Bobby Witt Jr.,,Connor Norby,1B,1.74%,5
137,5221382826,Tarheels3 (15/20),0,173.4,1B Nick Yorke 2B Michael Massey 3B Tommy White C Carter Jensen OF Shohei Ohtani OF Isaac Collins OF Kyle Isbel P Nolan McLean P Blake Snell SS Bobby Witt Jr.,,Braden Montgomery,OF,1.72%,5
137,5221415113,j12forheisman (2/20),0,173.4,1B Freddie Freeman 2B Hao-Yu Lee 3B Colt Keith C Salvador Perez OF Shohei Ohtani OF Zach McKinstry OF Brett Callahan P Blake Snell P Shota Imanaga SS Mookie Betts,,Tommy White,1B,1.71%,16
137,5221420457,slicknative (15/20),0,173.4,1B Willson Contreras 2B Nick Sogard 3B Caleb Durbin C Hunter Feduccia OF Shohei Ohtani OF Ceddanne Rafaela OF Luis Rengifo P Blake Snell P Shota Imanaga SS Andruw Monasterio,,Jeff McNeil,1B,1.70%,14
137,5221470459,ccorms (14/20),0,173.4,1B Shohei Ohtani 2B Hao-Yu Lee 3B Colt Keith C Carter Jensen OF Tommy Edman OF Zach McKinstry OF Brett Callahan P Blake Snell P Shota Imanaga SS Kevin McGonigle,,Alec Gamboa,P,1.68%,5
137,5221561405,KingTerryPegula (17/20),0,173.4,1B Freddie Freeman 2B Hao-Yu Lee 3B Colt Keith C Salvador Perez OF Shohei Ohtani OF Zach McKinstry OF Brett Callahan P Blake Snell P Shota Imanaga SS Mookie Betts,,Xander Bogaerts,SS,1.53%,2
137,5221697068,TT8607 (19/20),0,173.4,1B Jac Caglianone 2B Hao-Yu Lee 3B Kevin McGonigle C Carter Jensen OF Isaac Collins OF Zach McKinstry OF Brett Callahan P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,Miguel Vargas,1B,1.51%,7
137,5221768115,jcobb04 (15/20),0,173.4,1B Freddie Freeman 2B Hao-Yu Lee 3B Kevin McGonigle C Hunter Feduccia OF Shohei Ohtani OF Zach McKinstry OF Brett Callahan P Blake Snell P Shota Imanaga SS Javier Baez,,Jake Mangum,OF,1.44%,8
137,5221807811,samirnj (13/20),0,173.4,1B Jac Caglianone 2B Gleyber Torres 3B Colt Keith C Salvador Perez OF Shohei Ohtani OF Zach McKinstry OF Brett Callahan P Blake Snell P Shota Imanaga SS Kevin McGonigle,,Ketel Marte,2B,1.43%,0
137,5221815327,Swishdakyng (6/20),0,173.4,1B Willson Contreras 2B Jorge Polanco 3B Caleb Durbin C Adley Rutschman OF Kyle Tucker OF Ceddanne Rafaela OF Eli White P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,Javier Baez,SS,1.43%,2
146,5221537241,bclegg_22 (10/20),0,173.35,1B Willson Contreras 2B Nick Sogard 3B Max Muncy C Hunter Feduccia OF Shohei Ohtani OF Andy Pages OF Ceddanne Rafaela P Framber Valdez P Alec Gamboa SS Mookie Betts,,Donovan Walton,SS,1.42%,9
146,5221588614,jnwallen (14/20),0,173.35,1B Willson Contreras 2B Nick Sogard 3B Max Muncy C Hunter Feduccia OF Shohei Ohtani OF Andy Pages OF Ceddanne Rafaela P Framber Valdez P Alec Gamboa SS Mookie Betts,,Pedro Ramirez,2B,1.37%,2
148,5221182982,drunkonpappy (18/20),0,173.25,1B Shohei Ohtani 2B Jeff McNeil 3B Tommy White C Hunter Feduccia OF Pete Crow-Armstrong OF Lawrence Butler OF Henry Bolte P Shota Imanaga P Framber Valdez SS Mookie Betts,,Carmen Mlodzinski,P,1.35%,-0.65
149,5221682310,j-wolf05 (13/20),0,173,1B Willson Contreras 2B Nick Sogard 3B Caleb Durbin C Adley Rutschman OF Shohei Ohtani OF Jake McCarthy OF Eli White P Shota Imanaga P Walker Buehler SS Mookie Betts,,Nick Gonzales,3B,1.33%,11
150,5221686629,LOCNOTM (16/20),0,172.85,1B Tommy White 2B Jeff McNeil 3B Max Muncy C Brian Serven OF Shohei Ohtani OF Andy Pages OF Henry Bolte P Blake Snell P Framber Valdez SS Alika Williams,,Rafael Flores Jr.,1B,1.32%,4
151,5221753753,kldawg72179 (18/20),0,172.8,1B Jeff McNeil 2B Donovan Walton 3B Tommy White C Carson Kelly OF Shohei Ohtani OF Pete Crow-Armstrong OF Carlos Cortes P Nolan McLean P Shota Imanaga SS Alika Williams,,Nick Sogard,1B,1.32%,14
152,5221298840,markt35 (20/20),0,172.4,1B Willson Contreras 2B Nick Sogard 3B Max Muncy C Hunter Feduccia OF Shohei Ohtani OF Henry Bolte OF Zach McKinstry P Blake Snell P Shota Imanaga SS Jared Triolo,,Tim Tawa,1B,1.26%,8
152,5221449117,cowboys767 (6/20),0,172.4,1B Jeff McNeil 2B Alika Williams 3B Tommy White C Carter Jensen OF Shohei Ohtani OF Lawrence Butler OF Henry Bolte P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,Alan Roden,OF,1.22%,3
152,5221480498,GQ1NYC (14/20),0,172.4,1B Jac Caglianone 2B Jeff McNeil 3B Jared Triolo C Salvador Perez OF Shohei Ohtani OF Isaac Collins OF Kyle Isbel P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,Kody Clemens,2B,1.21%,8
152,5221507995,scohen21 (11/20),0,172.4,1B Shohei Ohtani 2B Hao-Yu Lee 3B Colt Keith C Drake Baldwin OF Michael Harris II OF Zach McKinstry OF Brett Callahan P Blake Snell P Shota Imanaga SS Kevin McGonigle,,Jose Fernandez,3B,1.19%,3
152,5221524126,davidarussellii (15/20),0,172.4,1B Vinnie Pasquantino 2B Michael Massey 3B Tommy White C Salvador Perez OF Pete Crow-Armstrong OF Lawrence Butler OF Isaac Collins P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,Carson Kelly,C,1.09%,5
152,5221537344,stingerz22 (10/20),0,172.4,1B Shohei Ohtani 2B Hao-Yu Lee 3B Colt Keith C Drake Baldwin OF Michael Harris II OF Zach McKinstry OF Brett Callahan P Blake Snell P Shota Imanaga SS Kevin McGonigle,,Willi Castro,2B,1.09%,5
152,5221655661,mattmoss12 (19/20),0,172.4,1B Shohei Ohtani 2B Hao-Yu Lee 3B Colt Keith C Drake Baldwin OF Michael Harris II OF Zach McKinstry OF Brett Callahan P Blake Snell P Shota Imanaga SS Kevin McGonigle,,Brandon Lowe,2B,1.08%,6
152,5221682403,SHININ (10/20),0,172.4,1B Willson Contreras 2B Nick Sogard 3B Jorge Polanco C Adley Rutschman OF Shohei Ohtani OF Ceddanne Rafaela OF Eli White P Blake Snell P Shota Imanaga SS Francisco Lindor,,Mason Barnett,P,1.04%,-8.6
152,5221765796,Pksua (20/20),0,172.4,1B Freddie Freeman 2B Nick Sogard 3B Max Muncy C Rafael Flores Jr. OF Shohei Ohtani OF Zach McKinstry OF Brett Callahan P Blake Snell P Shota Imanaga SS Jared Triolo,,Royce Lewis,1B,0.98%,5
152,5221807809,samirnj (11/20),0,172.4,1B Nick Yorke 2B Jeff McNeil 3B Jared Triolo C Salvador Perez OF Shohei Ohtani OF Kyle Tucker OF Luke Keaschall P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,TJ Rumfield,1B,0.93%,7
152,5221853258,beatinya (10/20),0,172.4,1B Freddie Freeman 2B Alika Williams 3B Tommy White C Brian Serven OF Shohei Ohtani OF Andy Pages OF Carlos Cortes P Blake Snell P Shota Imanaga SS Donovan Walton,,Donovan Walton,2B,0.91%,9
163,5221547998,atong126 (2/20),0,172.25,1B Vinnie Pasquantino 2B Hao-Yu Lee 3B Maikel Garcia C Salvador Perez OF Shohei Ohtani OF Max Clark OF Brett Callahan P Shota Imanaga P Framber Valdez SS Bobby Witt Jr.,,Tomoyuki Sugano,P,0.87%,0.45
163,5221623012,bassguy39 (9/20),0,172.25,1B Shohei Ohtani 2B Jeff McNeil 3B Max Muncy C Brian Serven OF Andy Pages OF Lawrence Butler OF Carlos Cortes P Shota Imanaga P Framber Valdez SS Donovan Walton,,Ryan Waldschmidt,OF,0.83%,2
163,5221727612,jordanh415,0,172.25,1B Shohei Ohtani 2B Nick Sogard 3B Max Muncy C Hunter Feduccia OF Andy Pages OF Zach McKinstry OF Brett Callahan P Shota Imanaga P Framber Valdez SS Mookie Betts,,Lars Nootbaar,OF,0.80%,0
163,5221790905,Gagenator51 (20/20),0,172.25,1B Shohei Ohtani 2B Michael Massey 3B Caleb Durbin C Luis Campusano OF Wilyer Abreu OF Isaac Collins OF Kyle Isbel P Shota Imanaga P Framber Valdez SS Bobby Witt Jr.,,Javier Baez,OF,0.77%,2
163,5221871780,Easymoneyty13 (7/20),0,172.25,1B Shohei Ohtani 2B Nick Sogard 3B Max Muncy C Hunter Feduccia OF Andy Pages OF Zach McKinstry OF Brett Callahan P Shota Imanaga P Framber Valdez SS Mookie Betts,,Kody Clemens,OF,0.76%,8
168,5221420462,slicknative (20/20),0,171.85,1B Willson Contreras 2B Nick Sogard 3B Caleb Durbin C Hunter Feduccia OF Shohei Ohtani OF Wilyer Abreu OF Ceddanne Rafaela P Blake Snell P Framber Valdez SS Jared Triolo,,James McCann,C,0.70%,0
168,5221471539,neuens7 (8/20),0,171.85,1B Willson Contreras 2B Nick Sogard 3B Max Muncy C Mickey Gasper OF Andy Pages OF Ceddanne Rafaela OF Eli White P Blake Snell P Framber Valdez SS Mookie Betts,,Luis Rengifo,OF,0.70%,3
168,5221501063,jabberjaww (12/20),0,171.85,1B Jac Caglianone 2B Hao-Yu Lee 3B Maikel Garcia C Hunter Feduccia OF Shohei Ohtani OF Isaac Collins OF Kyle Isbel P Blake Snell P Framber Valdez SS Bobby Witt Jr.,,Nolan Arenado,3B,0.67%,0
168,5221627066,tdogg23 (16/20),0,171.85,1B Jac Caglianone 2B Michael Massey 3B Tommy White C Salvador Perez OF Pete Crow-Armstrong OF Carlos Cortes OF Isaac Collins P Blake Snell P Framber Valdez SS Bobby Witt Jr.,,Ildemaro Vargas,1B,0.55%,2
168,5221780016,BigDBoss (5/20),0,171.85,1B Willson Contreras 2B Jeff McNeil 3B Caleb Durbin C Carter Jensen OF Shohei Ohtani OF Ceddanne Rafaela OF Eli White P Blake Snell P Framber Valdez SS Andruw Monasterio,,Sam Antonacci,2B,0.46%,2
168,5221801784,darrylposton (12/20),0,171.85,1B Shohei Ohtani 2B Michael Massey 3B Max Muncy C Salvador Perez OF Isaac Collins OF Kyle Isbel OF Brett Callahan P Blake Snell P Framber Valdez SS Bobby Witt Jr.,,Sam Antonacci,OF,0.45%,2
168,5221808860,mjscott8824 (3/20),0,171.85,1B Freddie Freeman 2B Hao-Yu Lee 3B Max Muncy C Salvador Perez OF Andy Pages OF Zach McKinstry OF Brett Callahan P Blake Snell P Framber Valdez SS Kevin McGonigle,,Jacob Wilson,SS,0.28%,0
175,5221632522,tylertaylor29,0,171.55,1B Willson Contreras 2B Michael Massey 3B Caleb Durbin C Carter Jensen OF Ceddanne Rafaela OF Luke Keaschall OF Kyle Isbel P Michael Wacha P Shota Imanaga SS Bobby Witt Jr.,,Jose Fernandez,1B,0.18%,3
176,5221101442,Sammy.Boy (14/20),0,171.4,1B Willson Contreras 2B Royce Lewis 3B Caleb Durbin C Mickey Gasper OF Shohei Ohtani OF Luke Keaschall OF Randal Grichuk P Nolan McLean P Blake Snell SS Jared Triolo,,Max Muncy,3B,0.15%,0
176,5221298828,markt35 (8/20),0,171.4,1B Shohei Ohtani 2B Nick Sogard 3B Max Muncy C Hunter Feduccia OF Ceddanne Rafaela OF Eli White OF Brett Callahan P Blake Snell P Shota Imanaga SS Mookie Betts,,Max Kepler,OF,0.13%,0
176,5221374763,expostulate (3/10),0,171.4,1B Salvador Perez 2B Jake Cronenworth 3B Maikel Garcia C Carter Jensen OF Pete Crow-Armstrong OF Isaac Collins OF Brett Callahan P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,Jahmai Jones,OF,0.08%,0
176,5221406273,skreiztin (5/20),0,171.4,1B Willson Contreras 2B Jorge Polanco 3B Max Muncy C Mickey Gasper OF Andy Pages OF Ceddanne Rafaela OF Eli White P Blake Snell P Shota Imanaga SS Mookie Betts,,Eduardo Valencia,C,0.06%,0
176,5221471551,neuens7 (20/20),0,171.4,1B Tommy White 2B Donovan Walton 3B Max Muncy C Brian Serven OF Shohei Ohtani OF Lawrence Butler OF Carlos Cortes P Blake Snell P Shota Imanaga SS Mookie Betts,,Tyler Locklear,1B,0.06%,0
176,5221515236,LTskelter (16/20),0,171.4,1B Willson Contreras 2B Nick Sogard 3B Maikel Garcia C Carter Jensen OF Ceddanne Rafaela OF Isaac Collins OF Kyle Isbel P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,Jarren Duran,OF,0.06%,0
176,5221533356,amarlls (12/20),0,171.4,1B Tommy White 2B Donovan Walton 3B Max Muncy C Brian Serven OF Shohei Ohtani OF Henry Bolte OF Carlos Cortes P Blake Snell P Shota Imanaga SS Mookie Betts,,Tyler Tolbert,OF,0.04%,0
176,5221553199,akaplayafuzz (7/20),0,171.4,1B Willson Contreras 2B Gleyber Torres 3B Kevin McGonigle C Adley Rutschman OF Lawrence Butler OF Gavin Sheets OF Eli White P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,Hunter Goodman,C,0.04%,0
176,5221631271,jakelabranche (15/20),0,171.4,1B Vinnie Pasquantino 2B Jake Cronenworth 3B Maikel Garcia C Salvador Perez OF Shohei Ohtani OF Gavin Sheets OF Kyle Isbel P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,Colson Montgomery,3B,0.04%,0
176,5221682400,SHININ (7/20),0,171.4,1B Shohei Ohtani 2B Hao-Yu Lee 3B Colt Keith C Adley Rutschman OF Kyle Tucker OF Zach McKinstry OF Brett Callahan P Blake Snell P Shota Imanaga SS Kevin McGonigle,,Gabriel Gonzalez,OF,0.03%,0
176,5221834338,GameOnLetsGo (14/20),0,171.4,1B Vinnie Pasquantino 2B Nico Hoerner 3B Caleb Durbin C Mickey Gasper OF Pete Crow-Armstrong OF Ceddanne Rafaela OF Eli White P Nolan McLean P Blake Snell SS Andruw Monasterio,,Tyler Tolbert,SS,0.03%,0
187,5221803021,Dsmoothcriminal (15/20),0,171.1,1B Jac Caglianone 2B Michael Massey 3B Max Muncy C Hunter Feduccia OF Shohei Ohtani OF Andy Pages OF Isaac Collins P Walker Buehler P Alec Gamboa SS Bobby Witt Jr.,,Ben Malgeri,OF,0.03%,0
188,5221002564,kojo3 (2/20),0,171,1B Nick Sogard 2B Jeff McNeil 3B Max Muncy C Hunter Feduccia OF Shohei Ohtani OF Andy Pages OF Eli White P Shota Imanaga P Walker Buehler SS Mookie Betts,,Brett Baty,2B,0.03%,0
188,5221857737,atw2020 (2/3),0,171,1B Jac Caglianone 2B Nick Sogard 3B Caleb Durbin C Carter Jensen OF Wilyer Abreu OF Ceddanne Rafaela OF Michael Conforto P Shota Imanaga P Walker Buehler SS Bobby Witt Jr.,,Miguel Rojas,SS,0.03%,0
190,5221613410,anxiousadams41 (6/20),0,170.85,1B Willson Contreras 2B Nick Sogard 3B Maikel Garcia C Salvador Perez OF Wilyer Abreu OF Ceddanne Rafaela OF Eli White P Blake Snell P Framber Valdez SS Bobby Witt Jr.,,Victor Caratini,C,0.03%,0
190,5221716526,SpeedRacer101 (10/20),0,170.85,1B Willson Contreras 2B Nick Sogard 3B Maikel Garcia C Salvador Perez OF Wilyer Abreu OF Ceddanne Rafaela OF Brett Callahan P Blake Snell P Framber Valdez SS Bobby Witt Jr.,,Miguel Amaya,C,0.03%,0
190,5221774814,Adols9 (4/15),0,170.85,1B Willson Contreras 2B Nick Sogard 3B Caleb Durbin C Henry Davis OF Shohei Ohtani OF Wilyer Abreu OF Tim Tawa P Blake Snell P Framber Valdez SS Mookie Betts,,Spencer Torkelson,1B,0.03%,0
190,5221786455,Velllo (15/20),0,170.85,1B Shohei Ohtani 2B Jeff McNeil 3B Tommy White C Brian Serven OF Kyle Tucker OF Lawrence Butler OF Carlos Cortes P Blake Snell P Framber Valdez SS Bobby Witt Jr.,,Andrew Benintendi,OF,0.03%,16
